Date,Amount,Transaction Type,Category,Account Name
4/15/2013,2.36,debit,Fast Food,MyAccess Checking
4/15/2013,21.64,debit,Alcohol & Bars,MyAccess Checking
4/15/2013,19,debit,Restaurants,MyAccess Checking
4/15/2013,16.95,debit,Fast Food,MyAccess Checking
4/12/2013,333.33,credit,Transfer,MyAccess Checking
4/12/2013,2.8,debit,Groceries,MyAccess Checking
4/12/2013,8.65,debit,Movies & DVDs,MyAccess Checking
4/12/2013,500,debit,Transfer,MyAccess Checking
4/12/2013,40,debit,Restaurants,MyAccess Checking
4/12/2013,7.2,debit,Fast Food,MyAccess Checking
4/11/2013,74.67,credit,Income,Income Fund
4/11/2013,9.82,debit,Fast Food,MyAccess Checking
4/11/2013,6.77,debit,Fast Food,MyAccess Checking
4/10/2013,10.14,debit,Fast Food,MyAccess Checking
4/10/2013,2.8,debit,Gas & Fuel,MyAccess Checking
4/10/2013,4.93,debit,Home Improvement,MyAccess Checking
4/10/2013,13.96,debit,Fast Food,MyAccess Checking
4/9/2013,136.2,debit,Shipping,MyAccess Checking
4/9/2013,8.5,debit,Fast Food,MyAccess Checking
4/9/2013,0.14,credit,Shopping,MyAccess Checking
4/9/2013,35.05,debit,Electronics & Software,MyAccess Checking
4/9/2013,3.75,debit,Parking,MyAccess Checking
4/9/2013,23.31,debit,Alcohol & Bars,MyAccess Checking
4/9/2013,0.29,debit,Shopping,MyAccess Checking
4/9/2013,0.15,credit,Shopping,MyAccess Checking
4/8/2013,6.47,debit,Fast Food,MyAccess Checking
4/8/2013,6.48,debit,Fast Food,MyAccess Checking
4/8/2013,27.48,debit,Groceries,MyAccess Checking
4/8/2013,22.22,debit,Fast Food,MyAccess Checking
4/8/2013,706,credit,Federal Tax,MyAccess Checking
4/8/2013,5.38,debit,Groceries,MyAccess Checking
4/8/2013,32.39,debit,Alcohol & Bars,MyAccess Checking
4/8/2013,33.03,debit,Restaurants,MyAccess Checking
4/8/2013,74.22,debit,Gift,MyAccess Checking
4/8/2013,14.27,debit,Pharmacy,MyAccess Checking
4/8/2013,14.7,debit,Restaurants,MyAccess Checking
4/8/2013,10.14,debit,Restaurants,MyAccess Checking
4/8/2013,11,debit,Alcohol & Bars,MyAccess Checking
4/8/2013,2.8,debit,Groceries,MyAccess Checking
4/8/2013,17.21,debit,Shopping,MyAccess Checking
4/5/2013,8.31,debit,Pharmacy,MyAccess Checking
4/5/2013,91.99,debit,Clothing,MyAccess Checking
4/5/2013,97.25,debit,Clothing,MyAccess Checking
4/5/2013,80.08,debit,Clothing,MyAccess Checking
4/5/2013,1.9,debit,Groceries,MyAccess Checking
4/5/2013,4.52,debit,Groceries,MyAccess Checking
4/5/2013,86.49,debit,Clothing,MyAccess Checking
4/5/2013,214,debit,Shopping,MyAccess Checking
4/4/2013,375,debit,Mortgage & Rent,MyAccess Checking
4/4/2013,6.81,debit,Restaurants,MyAccess Checking
4/4/2013,8.5,debit,Fast Food,MyAccess Checking
4/4/2013,7.12,debit,Fast Food,MyAccess Checking
4/3/2013,6.77,debit,Fast Food,MyAccess Checking
4/3/2013,10.14,debit,Restaurants,MyAccess Checking
4/3/2013,25,debit,Gym,MyAccess Checking
4/2/2013,40,debit,Transfer,MyAccess Checking
4/2/2013,2.8,debit,Gas & Fuel,MyAccess Checking
4/2/2013,29.38,debit,Gas & Fuel,MyAccess Checking
4/2/2013,2,debit,Parking,MyAccess Checking
4/2/2013,8.09,debit,Fast Food,MyAccess Checking
4/1/2013,2.8,debit,Gas & Fuel,MyAccess Checking
4/1/2013,17.91,debit,Hotel,MyAccess Checking
4/1/2013,8.5,debit,Fast Food,MyAccess Checking
4/1/2013,5.99,debit,Gas & Fuel,MyAccess Checking
4/1/2013,25.73,debit,Gas & Fuel,MyAccess Checking
4/1/2013,3.8,debit,Fast Food,MyAccess Checking
4/1/2013,65.99,debit,Television,MyAccess Checking
3/29/2013,10.14,debit,Restaurants,MyAccess Checking
3/29/2013,8.09,debit,Fast Food,MyAccess Checking
3/29/2013,986.83,credit,Paycheck,MyAccess Checking
3/29/2013,30.18,debit,Home Improvement,MyAccess Checking
3/28/2013,44.33,debit,Gas & Fuel,MyAccess Checking
3/28/2013,79.93,debit,Electronics & Software,MyAccess Checking
3/27/2013,43.01,debit,Fast Food,MyAccess Checking
3/27/2013,2.8,debit,Groceries,MyAccess Checking
3/27/2013,2.61,debit,Groceries,MyAccess Checking
3/27/2013,9.05,debit,Fast Food,MyAccess Checking
3/27/2013,36.48,debit,Gas & Fuel,MyAccess Checking
3/26/2013,8.5,debit,Fast Food,MyAccess Checking
3/26/2013,9.23,debit,Gas & Fuel,MyAccess Checking
3/26/2013,23.95,debit,Music,MyAccess Checking
3/26/2013,33.13,debit,Gas & Fuel,MyAccess Checking
3/25/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/25/2013,11.91,debit,Fast Food,MyAccess Checking
3/25/2013,17.72,debit,Alcohol & Bars,MyAccess Checking
3/25/2013,31.89,debit,Gas & Fuel,MyAccess Checking
3/25/2013,10.14,debit,Restaurants,MyAccess Checking
3/25/2013,78.88,debit,Shopping,MyAccess Checking
3/25/2013,4.3,debit,Fast Food,MyAccess Checking
3/25/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/25/2013,10.14,debit,Restaurants,MyAccess Checking
3/22/2013,11.56,debit,Restaurants,MyAccess Checking
3/22/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/22/2013,7.43,debit,Fast Food,MyAccess Checking
3/22/2013,53.4,debit,Auto Insurance,MyAccess Checking
3/22/2013,10.94,debit,Music,MyAccess Checking
3/22/2013,19.63,debit,Alcohol & Bars,MyAccess Checking
3/22/2013,36.73,debit,Gas & Fuel,MyAccess Checking
3/22/2013,31.11,debit,Restaurants,MyAccess Checking
3/22/2013,285.09,credit,Income,MyAccess Checking
3/21/2013,6.04,debit,Fast Food,MyAccess Checking
3/21/2013,3.45,debit,Fast Food,MyAccess Checking
3/21/2013,29.64,debit,Fast Food,MyAccess Checking
3/21/2013,16.49,debit,Restaurants,MyAccess Checking
3/20/2013,30,debit,Alcohol & Bars,MyAccess Checking
3/20/2013,24.52,debit,Restaurants,MyAccess Checking
3/20/2013,40,debit,Alcohol & Bars,MyAccess Checking
3/20/2013,30,debit,Entertainment,MyAccess Checking
3/20/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/20/2013,98.97,debit,Entertainment,MyAccess Checking
3/19/2013,10.14,debit,Gas & Fuel,MyAccess Checking
3/18/2013,125.99,debit,Amusement,MyAccess Checking
3/18/2013,26,debit,Entertainment,MyAccess Checking
3/18/2013,6.67,debit,Fast Food,MyAccess Checking
3/18/2013,33.28,debit,Gas & Fuel,MyAccess Checking
3/18/2013,10.14,debit,Restaurants,MyAccess Checking
3/18/2013,74.6,debit,Shopping,MyAccess Checking
3/18/2013,6,debit,Fast Food,MyAccess Checking
3/18/2013,18.35,debit,Alcohol & Bars,MyAccess Checking
3/18/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/18/2013,30.01,debit,Shopping,MyAccess Checking
3/18/2013,3,debit,Entertainment,MyAccess Checking
3/18/2013,28.16,debit,Shopping,MyAccess Checking
3/18/2013,4.1,debit,Fast Food,MyAccess Checking
3/18/2013,10,debit,Alcohol & Bars,MyAccess Checking
3/18/2013,33.72,debit,Gas & Fuel,MyAccess Checking
3/18/2013,2,debit,ATM Fee,MyAccess Checking
3/18/2013,42.21,debit,Gas & Fuel,MyAccess Checking
3/18/2013,6,debit,Fast Food,MyAccess Checking
3/18/2013,60.61,debit,Transfer,MyAccess Checking
3/15/2013,7.84,debit,Restaurants,MyAccess Checking
3/15/2013,85.42,debit,Shopping,MyAccess Checking
3/15/2013,3.83,debit,Groceries,MyAccess Checking
3/15/2013,40.03,debit,Electronics & Software,MyAccess Checking
3/15/2013,2.8,debit,Groceries,MyAccess Checking
3/14/2013,8.09,debit,Fast Food,MyAccess Checking
3/14/2013,10.14,debit,Restaurants,MyAccess Checking
3/14/2013,8.5,debit,Fast Food,MyAccess Checking
3/14/2013,2.8,debit,Groceries,MyAccess Checking
3/13/2013,5.5,debit,Groceries,MyAccess Checking
3/13/2013,10.14,debit,Restaurants,MyAccess Checking
3/13/2013,6.77,debit,Fast Food,MyAccess Checking
3/13/2013,6.92,debit,Fast Food,MyAccess Checking
3/12/2013,40,debit,Transfer,MyAccess Checking
3/12/2013,2,debit,Parking,MyAccess Checking
3/12/2013,8.65,debit,Movies & DVDs,MyAccess Checking
3/12/2013,7.13,debit,Restaurants,MyAccess Checking
3/11/2013,3.77,debit,Fast Food,MyAccess Checking
3/11/2013,19.82,debit,Gas & Fuel,MyAccess Checking
3/11/2013,12.35,debit,Gas & Fuel,MyAccess Checking
3/11/2013,10.14,debit,Restaurants,MyAccess Checking
3/11/2013,3.84,debit,Gas & Fuel,MyAccess Checking
3/11/2013,3.77,debit,Fast Food,MyAccess Checking
3/11/2013,3.23,debit,Fast Food,MyAccess Checking
3/11/2013,6.16,debit,Fast Food,MyAccess Checking
3/11/2013,15,debit,Restaurants,MyAccess Checking
3/11/2013,5.72,debit,Fast Food,MyAccess Checking
3/11/2013,36.58,debit,Fast Food,MyAccess Checking
3/11/2013,10,debit,Fast Food,MyAccess Checking
3/11/2013,7.12,debit,Fast Food,MyAccess Checking
3/11/2013,8.09,debit,Fast Food,MyAccess Checking
3/8/2013,12.07,debit,Gas & Fuel,MyAccess Checking
3/8/2013,18,debit,Hair,MyAccess Checking
